date,eta_z_H,eta_p_H,eta_x_H,eta_g_H,eta_z_F,eta_p_F,eta_x_F,eta_g_F,eta_r,init_values,steady_state
2023.25,0.00377843149052343,0.00129863732561679,-1.15579068589632e-06,0.000199052929290952,-0.00149085916516427,-0.000315234718284035,1.05324894165312e-05,-6.13905048524868e-06,0.00633613625163471,-1.61669694451611e-05,0.00979323479241781
2023.5,0.00259162406047987,0.00109878232674768,8.02229872046045e-07,0.000151970079367303,-0.00113005127273699,-0.000227763313403196,8.04432179178805e-06,4.26109134236943e-06,0.000462337890172458,-1.60686499375688e-05,0.00294393876369576
2023.75,0.00257751573583414,0.000980967892904507,2.12617737989545e-06,0.000150609827598019,-0.000766649495355117,-0.000136958240227691,8.03666795200593e-06,1.12933167181976e-05,-0.00740515668097457,-1.5961377543631e-05,-0.00459417617571425
2024,0.00180910269071485,0.000738227084581317,3.24313952842911e-06,0.000103590494172058,-0.000460857324456955,-4.99139793217585e-05,5.58423900440363e-06,1.72261271341612e-05,-0.00268989290287105,-1.58466285609927e-05,-0.000539537060075538
2024.25,0.000826835780948982,0.000461203348898925,4.07435065607125e-06,4.56590170268889e-05,-0.000206441491623039,2.68573200271425e-05,2.51548928513539e-06,2.16411541271654e-05,0.00465998214080363,-1.57257263541577e-05,0.00582660138379674
2024.5,-0.000460563304281017,0.000107728795917163,4.61473659308551e-06,-1.1652560140689e-05,7.97954017077235e-06,8.93701703282694e-05,-5.32095977426374e-07,2.45114459449924e-05,-0.000800926583538117,-1.55998552345987e-05,-0.00105506971021756
2024.75,-0.00167176890359366,-0.000225460492815,4.80332796536196e-06,-6.92596891724749e-05,0.000177638227223858,0.000132339797920326,-3.57021015510783e-06,2.55131601564108e-05,-0.00470420652673155,-1.54700731502958e-05,-0.00634944138235213
2025,-0.0017671759741434,-0.000330099009687646,4.7069453874164e-06,-8.30268021075465e-05,0.000298647319910512,0.000153725554233696,-4.2900401163199e-06,2.50012184016223e-05,-0.00140943998739252,-1.53373232837789e-05,-0.00312728809879796
2025.25,-0.00134377224549546,-0.000329412759569241,4.09328490687475e-06,-7.05537495650184e-05,0.000366994442965976,0.000158654576003524,-3.60995313069196e-06,2.17417245185018e-05,0.00362176346147547,-1.52024446494598e-05,0.00241069633746047
2025.5,-0.000840505519488902,-0.000229462268903049,3.70320841241543e-06,-4.78172624390453e-05,0.000379400637581529,0.000151475234564787,-2.46726401879777e-06,1.96698101815757e-05,0.00116702577975143,-1.50661817738209e-05,0.000585956173868126
